,Administrador,Usuario,mini juego,color presionado,dificultad,fecha,Juego,botón correcto,tiempo de interacción,número de interacción,auto push,tiempo de lección,tiempo de sesión
198,LEONARDO,LEONARDO,Estrellas,green,Episodio 1,2024-01-25 14:13:06,Astro,0,2.383705,6.0,0.0,0.0,0.0
199,LEONARDO,LEONARDO,Estrellas,green,Episodio 1,2024-01-25 14:13:06,Astro,1,2.833506,7.0,0.0,0.0,0.0
200,LEONARDO,LEONARDO,Estrellas,sin color,Episodio 1,2024-01-25 14:13:08,Astro,2,0.0,0.0,0.0,0.0,0.0
201,LEONARDO,LEONARDO,Gusanos,green,Episodio 1,2024-01-25 14:14:17,Astro,1,11.01803,1.0,0.0,0.0,0.0
202,LEONARDO,LEONARDO,Gusanos,blue,Episodio 1,2024-01-25 14:14:23,Astro,1,0.2512522,2.0,0.0,0.0,0.0
203,LEONARDO,LEONARDO,Gusanos,yellow,Episodio 1,2024-01-25 14:14:31,Astro,0,1.98388,3.0,0.0,0.0,0.0
204,LEONARDO,LEONARDO,Gusanos,violet,Episodio 1,2024-01-25 14:14:33,Astro,1,4.217167,4.0,0.0,0.0,0.0
205,LEONARDO,LEONARDO,Gusanos,yellow,Episodio 1,2024-01-25 14:14:41,Astro,1,1.917108,5.0,0.0,0.0,0.0
206,LEONARDO,LEONARDO,Gusanos,sin color,Episodio 1,2024-01-25 14:14:46,Astro,2,0.0,0.0,0.0,0.0,0.0
207,LEONARDO,LEONARDO,Restaurante,green,Episodio 1,2024-01-25 14:15:54,Astro,1,7.083518,1.0,0.0,0.0,0.0
208,LEONARDO,LEONARDO,Restaurante,blue,Episodio 1,2024-01-25 14:16:10,Astro,0,4.333547,2.0,0.0,0.0,0.0
209,LEONARDO,LEONARDO,Restaurante,blue,Episodio 1,2024-01-25 14:16:19,Astro,0,13.46773,3.0,0.0,0.0,0.0
210,LEONARDO,LEONARDO,Restaurante,blue,Episodio 1,2024-01-25 14:16:23,Astro,0,16.95138,4.0,0.0,0.0,0.0
211,LEONARDO,LEONARDO,Restaurante,blue,Episodio 1,2024-01-25 14:16:29,Astro,0,4.4,5.0,0.0,0.0,0.0
212,LEONARDO,LEONARDO,Restaurante,blue,Episodio 1,2024-01-25 14:16:30,Astro,0,4.4,6.0,0.0,0.0,0.0
213,LEONARDO,LEONARDO,Restaurante,blue,Episodio 1,2024-01-25 14:16:34,Astro,0,4.4,7.0,0.0,0.0,0.0
214,LEONARDO,LEONARDO,Restaurante,blue,Episodio 1,2024-01-25 14:16:39,Astro,1,4.4,8.0,0.0,0.0,0.0
215,LEONARDO,LEONARDO,Restaurante,yellow,Episodio 1,2024-01-25 14:16:54,Astro,1,3.23364,9.0,0.0,0.0,0.0
216,LEONARDO,LEONARDO,Restaurante,green,Episodio 1,2024-01-25 14:17:18,Astro,0,12.10013,10.0,0.0,0.0,0.0
217,LEONARDO,LEONARDO,Restaurante,green,Episodio 1,2024-01-25 14:17:24,Astro,1,17.9339,11.0,0.0,0.0,0.0
218,LEONARDO,LEONARDO,Restaurante,sin color,Episodio 1,2024-01-25 14:17:32,Astro,2,0.0,0.0,0.0,0.0,0.0
219,LEONARDO,LEONARDO,Asteroides,green,Episodio 2,2024-01-25 14:18:54,Astro,1,1.792205,1.0,0.0,0.0,0.0
220,LEONARDO,LEONARDO,Asteroides,violet,Episodio 2,2024-01-25 14:18:58,Astro,1,3.133749,2.0,0.0,0.0,0.0
221,LEONARDO,LEONARDO,Asteroides,yellow,Episodio 2,2024-01-25 14:19:01,Astro,1,2.516809,3.0,0.0,0.0,0.0
222,LEONARDO,LEONARDO,Asteroides,green,Episodio 2,2024-01-25 14:19:03,Astro,1,2.183185,4.0,0.0,0.0,0.0
223,LEONARDO,LEONARDO,Asteroides,blue,Episodio 2,2024-01-25 14:19:05,Astro,1,1.73269,5.0,0.0,0.0,0.0
224,LEONARDO,LEONARDO,Asteroides,sin color,Episodio 2,2024-01-25 14:19:06,Astro,2,0.0,0.0,0.0,0.0,0.0
225,LEONARDO,LEONARDO,Estrellas,blue,Episodio 2,2024-01-25 14:20:10,Astro,0,2.744542,1.0,0.0,0.0,0.0
226,LEONARDO,LEONARDO,Estrellas,blue,Episodio 2,2024-01-25 14:20:12,Astro,1,4.76146,2.0,0.0,0.0,0.0
227,LEONARDO,LEONARDO,Estrellas,yellow,Episodio 2,2024-01-25 14:20:17,Astro,1,2.616945,3.0,0.0,0.0,0.0
228,LEONARDO,LEONARDO,Estrellas,violet,Episodio 2,2024-01-25 14:20:21,Astro,0,1.300781,4.0,0.0,0.0,0.0
229,LEONARDO,LEONARDO,Estrellas,violet,Episodio 2,2024-01-25 14:20:24,Astro,1,4.583444,5.0,0.0,0.0,0.0
230,LEONARDO,LEONARDO,Estrellas,violet,Episodio 2,2024-01-25 14:20:24,Astro,0,4.583444,6.0,0.0,0.0,0.0
231,LEONARDO,LEONARDO,Estrellas,green,Episodio 2,2024-01-25 14:20:30,Astro,1,4.283833,7.0,0.0,0.0,0.0
232,LEONARDO,LEONARDO,Estrellas,violet,Episodio 2,2024-01-25 14:20:42,Astro,0,0.967174,8.0,0.0,0.0,0.0
233,LEONARDO,LEONARDO,Estrellas,violet,Episodio 2,2024-01-25 14:20:45,Astro,0,3.933395,9.0,0.0,0.0,0.0
234,LEONARDO,LEONARDO,Estrellas,violet,Episodio 2,2024-01-25 14:20:48,Astro,1,6.817503,10.0,0.0,0.0,0.0
235,LEONARDO,LEONARDO,Estrellas,sin color,Episodio 2,2024-01-25 14:20:50,Astro,2,0.0,0.0,0.0,0.0,0.0
236,LEONARDO,LEONARDO,Gusanos,green,Episodio 2,2024-01-25 14:21:47,Astro,1,4.367672,1.0,0.0,0.0,0.0
237,LEONARDO,LEONARDO,Gusanos,blue,Episodio 2,2024-01-25 14:21:54,Astro,1,2.017103,2.0,0.0,0.0,0.0
238,LEONARDO,LEONARDO,Gusanos,violet,Episodio 2,2024-01-25 14:22:01,Astro,1,3.017125,3.0,0.0,0.0,0.0
239,LEONARDO,LEONARDO,Gusanos,yellow,Episodio 2,2024-01-25 14:22:09,Astro,1,2.63356,4.0,0.0,0.0,0.0
240,LEONARDO,LEONARDO,Gusanos,violet,Episodio 2,2024-01-25 14:22:17,Astro,1,3.383471,5.0,0.0,0.0,0.0
241,LEONARDO,LEONARDO,Gusanos,sin color,Episodio 2,2024-01-25 14:22:20,Astro,2,0.0,0.0,0.0,0.0,0.0
242,LEONARDO,LEONARDO,Restaurante,green,Episodio 2,2024-01-25 14:23:25,Astro,1,6.066997,1.0,0.0,0.0,0.0
243,LEONARDO,LEONARDO,Restaurante,violet,Episodio 2,2024-01-25 14:23:42,Astro,0,5.099827,2.0,0.0,0.0,0.0
244,LEONARDO,LEONARDO,Restaurante,violet,Episodio 2,2024-01-25 14:23:56,Astro,1,5.083561,3.0,0.0,0.0,0.0
245,LEONARDO,LEONARDO,Restaurante,yellow,Episodio 2,2024-01-25 14:24:14,Astro,0,5.883976,4.0,0.0,0.0,0.0
246,LEONARDO,LEONARDO,Restaurante,yellow,Episodio 2,2024-01-25 14:24:41,Astro,0,5.000564,5.0,0.0,0.0,0.0
247,LEONARDO,LEONARDO,Restaurante,yellow,Episodio 2,2024-01-25 14:25:50,Astro,0,3.716402,6.0,0.0,0.0,0.0
248,LEONARDO,LEONARDO,Restaurante,yellow,Episodio 2,2024-01-25 14:26:04,Astro,1,3.866907,7.0,0.0,0.0,0.0
249,LEONARDO,LEONARDO,Restaurante,green,Episodio 2,2024-01-25 14:26:17,Astro,0,0.7333131,8.0,0.0,0.0,0.0
250,LEONARDO,LEONARDO,Restaurante,green,Episodio 2,2024-01-25 14:26:20,Astro,1,3.550377,9.0,0.0,0.0,0.0
251,LEONARDO,LEONARDO,Restaurante,blue,Episodio 2,2024-01-25 14:26:51,Astro,0,5.500082,10.0,0.0,0.0,0.0
252,LEONARDO,LEONARDO,Restaurante,blue,Episodio 2,2024-01-25 14:27:00,Astro,1,0.5835016,11.0,0.0,0.0,0.0
253,LEONARDO,LEONARDO,Restaurante,sin color,Episodio 2,2024-01-25 14:27:08,Astro,2,0.0,0.0,0.0,0.0,0.0
254,LEONARDO,LEONARDO,Asteroides,green,Episodio 3,2024-01-25 14:28:27,Astro,1,3.267491,1.0,0.0,0.0,0.0
255,LEONARDO,LEONARDO,Asteroides,violet,Episodio 3,2024-01-25 14:28:32,Astro,1,4.834274,2.0,0.0,0.0,0.0
256,LEONARDO,LEONARDO,Asteroides,yellow,Episodio 3,2024-01-25 14:28:36,Astro,1,3.717795,3.0,0.0,0.0,0.0
257,LEONARDO,LEONARDO,Asteroides,green,Episodio 3,2024-01-25 14:28:41,Astro,1,5.049435,4.0,0.0,0.0,0.0
258,LEONARDO,LEONARDO,Asteroides,blue,Episodio 3,2024-01-25 14:28:45,Astro,1,3.317956,5.0,0.0,0.0,0.0
259,LEONARDO,LEONARDO,Asteroides,sin color,Episodio 3,2024-01-25 14:28:45,Astro,2,0.0,0.0,0.0,0.0,0.0
260,LEONARDO,LEONARDO,Asteroides,blue,Episodio 3,2024-01-25 14:28:45,Astro,0,3.317956,6.0,0.0,0.0,0.0
261,LEONARDO,LEONARDO,Estrellas,sin color,Episodio 3,2024-01-25 14:29:25,Astro,2,0.0,0.0,0.0,0.0,0.0
262,LEONARDO,LEONARDO,Sin interacción,sin color,Episodio 3,2024-01-25 14:29:25,Astro,2,0.0,0.0,0.0,0.0,0.0
263,LEONARDO,LEONARDO,MiniGame_1,sin color,Episodio 3,2024-01-25 14:29:25,Astro,2,0.0,0.0,0.0,0.0,0.0
264,LEONARDO,LEONARDO,Estrellas,green,Episodio 3,2024-01-25 14:31:07,Astro,0,7.971063,1.0,0.0,0.0,0.0
265,LEONARDO,LEONARDO,Estrellas,green,Episodio 3,2024-01-25 14:31:10,Astro,0,10.33799,2.0,0.0,0.0,0.0
266,LEONARDO,LEONARDO,Estrellas,sin color,Episodio 3,2024-01-25 14:31:14,Astro,2,0.0,0.0,0.0,0.0,0.0
267,LEONARDO,LEONARDO,Sin interacción,sin color,Episodio 3,2024-01-25 14:31:14,Astro,2,0.0,0.0,0.0,0.0,0.0
268,LEONARDO,LEONARDO,MiniGame_1,sin color,Episodio 3,2024-01-25 14:31:14,Astro,2,0.0,0.0,0.0,0.0,0.0
269,LEONARDO,LEONARDO,Estrellas,blue,Episodio 2,2024-01-25 14:38:42,Astro,1,6.084849,1.0,0.0,0.0,0.0
270,LEONARDO,LEONARDO,Estrellas,violet,Episodio 2,2024-01-25 14:38:50,Astro,1,6.251574,2.0,0.0,0.0,0.0
271,LEONARDO,LEONARDO,Estrellas,green,Episodio 2,2024-01-25 14:39:14,Astro,1,5.068227,3.0,0.0,0.0,0.0
272,LEONARDO,LEONARDO,Estrellas,blue,Episodio 2,2024-01-25 14:39:21,Astro,1,3.666729,4.0,0.0,0.0,0.0
273,LEONARDO,LEONARDO,Estrellas,violet,Episodio 2,2024-01-25 14:39:29,Astro,1,6.031195,5.0,0.0,0.0,0.0
274,LEONARDO,LEONARDO,Estrellas,sin color,Episodio 2,2024-01-25 14:39:31,Astro,2,0.0,0.0,0.0,0.0,0.0
275,LEONARDO,LEONARDO,Sin interacción,sin color,Episodio 2,2024-01-25 14:40:00,Astro,2,0.0,0.0,0.0,0.0,0.0
276,LEONARDO,LEONARDO,Gusanos,yellow,Episodio 2,2024-01-25 14:40:54,Astro,1,6.251582,1.0,0.0,0.0,0.0
277,LEONARDO,LEONARDO,Gusanos,blue,Episodio 2,2024-01-25 14:41:02,Astro,1,3.250466,2.0,0.0,0.0,0.0
278,LEONARDO,LEONARDO,Gusanos,blue,Episodio 2,2024-01-25 14:41:09,Astro,1,2.333805,3.0,0.0,0.0,0.0
279,LEONARDO,LEONARDO,Gusanos,blue,Episodio 2,2024-01-25 14:41:15,Astro,1,2.183235,4.0,0.0,0.0,0.0
280,LEONARDO,LEONARDO,Gusanos,yellow,Episodio 2,2024-01-25 14:41:24,Astro,1,3.73448,5.0,0.0,0.0,0.0
281,LEONARDO,LEONARDO,Gusanos,sin color,Episodio 2,2024-01-25 14:41:27,Astro,2,0.0,0.0,0.0,0.0,0.0
282,LEONARDO,LEONARDO,Sin interacción,sin color,Episodio 2,2024-01-25 14:41:50,Astro,2,0.0,0.0,0.0,0.0,0.0
283,IKER BENJAMIN,IKER BENJAMIN,Despegue,blue,Episodio 1,2024-01-26 15:09:35,Astro,1,7.224277,1.0,0.0,0.0,0.0
284,IKER BENJAMIN,IKER BENJAMIN,Despegue,blue,Episodio 1,2024-01-26 15:09:39,Astro,0,1.549632,2.0,0.0,0.0,0.0
285,IKER BENJAMIN,IKER BENJAMIN,Despegue,green,Episodio 1,2024-01-26 15:09:42,Astro,1,3.999977,3.0,0.0,0.0,0.0
286,IKER BENJAMIN,IKER BENJAMIN,Despegue,yellow,Episodio 1,2024-01-26 15:09:52,Astro,1,4.584376,4.0,0.0,0.0,0.0
287,IKER BENJAMIN,IKER BENJAMIN,Despegue,violet,Episodio 1,2024-01-26 15:10:08,Astro,1,9.249636,5.0,0.0,0.0,0.0
288,IKER BENJAMIN,IKER BENJAMIN,Despegue,sin color,Episodio 1,2024-01-26 15:10:08,Astro,2,0.0,0.0,0.0,0.0,0.0
289,IKER BENJAMIN,IKER BENJAMIN,Asteroides,blue,Episodio 1,2024-01-26 15:10:55,Astro,1,9.05202,1.0,0.0,0.0,0.0
290,IKER BENJAMIN,IKER BENJAMIN,Asteroides,green,Episodio 1,2024-01-26 15:10:58,Astro,0,2.583539,2.0,0.0,0.0,0.0
291,IKER BENJAMIN,IKER BENJAMIN,Asteroides,green,Episodio 1,2024-01-26 15:10:59,Astro,1,3.633621,3.0,0.0,0.0,0.0
292,IKER BENJAMIN,IKER BENJAMIN,Asteroides,yellow,Episodio 1,2024-01-26 15:11:02,Astro,1,2.133594,4.0,0.0,0.0,0.0
293,IKER BENJAMIN,IKER BENJAMIN,Asteroides,blue,Episodio 1,2024-01-26 15:11:05,Astro,0,2.350333,5.0,0.0,0.0,0.0
294,IKER BENJAMIN,IKER BENJAMIN,Asteroides,blue,Episodio 1,2024-01-26 15:11:13,Astro,1,10.41724,6.0,0.0,0.0,0.0
295,IKER BENJAMIN,IKER BENJAMIN,Asteroides,sin color,Episodio 1,2024-01-26 15:11:13,Astro,2,0.0,0.0,0.0,0.0,0.0
296,IKER BENJAMIN,IKER BENJAMIN,Estrellas,yellow,Episodio 1,2024-01-26 15:12:26,Astro,0,8.336003,1.0,0.0,0.0,0.0
297,IKER BENJAMIN,IKER BENJAMIN,Estrellas,yellow,Episodio 1,2024-01-26 15:12:41,Astro,0,4.4,2.0,0.0,0.0,0.0
298,IKER BENJAMIN,IKER BENJAMIN,Estrellas,yellow,Episodio 1,2024-01-26 15:12:49,Astro,0,4.4,3.0,0.0,0.0,0.0
299,IKER BENJAMIN,IKER BENJAMIN,Estrellas,yellow,Episodio 1,2024-01-26 15:12:53,Astro,1,4.4,4.0,0.0,0.0,0.0
300,IKER BENJAMIN,IKER BENJAMIN,Estrellas,green,Episodio 1,2024-01-26 15:13:03,Astro,1,8.300622,5.0,0.0,0.0,0.0
301,IKER BENJAMIN,IKER BENJAMIN,Estrellas,green,Episodio 1,2024-01-26 15:13:09,Astro,0,3.76694,6.0,0.0,0.0,0.0
302,IKER BENJAMIN,IKER BENJAMIN,Estrellas,green,Episodio 1,2024-01-26 15:13:13,Astro,0,8.300881,7.0,0.0,0.0,0.0
303,IKER BENJAMIN,IKER BENJAMIN,Estrellas,green,Episodio 1,2024-01-26 15:13:31,Astro,1,4.4,8.0,0.0,0.0,0.0
304,IKER BENJAMIN,IKER BENJAMIN,Estrellas,yellow,Episodio 1,2024-01-26 15:13:49,Astro,0,14.96753,9.0,0.0,0.0,0.0
305,IKER BENJAMIN,IKER BENJAMIN,Estrellas,yellow,Episodio 1,2024-01-26 15:13:51,Astro,1,17.01808,10.0,0.0,0.0,0.0
306,IKER BENJAMIN,IKER BENJAMIN,Estrellas,sin color,Episodio 1,2024-01-26 15:13:53,Astro,2,0.0,0.0,0.0,0.0,0.0
307,IKER BENJAMIN,IKER BENJAMIN,Gusanos,blue,Episodio 1,2024-01-26 15:14:58,Astro,1,7.667146,1.0,0.0,0.0,0.0
308,IKER BENJAMIN,IKER BENJAMIN,Gusanos,yellow,Episodio 1,2024-01-26 15:15:07,Astro,1,2.900429,2.0,0.0,0.0,0.0
309,IKER BENJAMIN,IKER BENJAMIN,Gusanos,green,Episodio 1,2024-01-26 15:15:14,Astro,1,0.3835117,3.0,0.0,0.0,0.0
310,IKER BENJAMIN,IKER BENJAMIN,Gusanos,yellow,Episodio 1,2024-01-26 15:15:26,Astro,1,6.334465,4.0,0.0,0.0,0.0
311,IKER BENJAMIN,IKER BENJAMIN,Gusanos,sin color,Episodio 1,2024-01-26 15:15:31,Astro,2,0.0,0.0,0.0,0.0,0.0
312,IKER BENJAMIN,IKER BENJAMIN,Restaurante,green,Episodio 1,2024-01-26 15:16:48,Astro,0,16.41761,1.0,0.0,0.0,0.0
313,IKER BENJAMIN,IKER BENJAMIN,Restaurante,green,Episodio 1,2024-01-26 15:16:48,Astro,0,16.45275,2.0,0.0,0.0,0.0
314,IKER BENJAMIN,IKER BENJAMIN,Restaurante,green,Episodio 1,2024-01-26 15:18:06,Astro,1,21.66895,3.0,0.0,0.0,0.0
315,IKER BENJAMIN,IKER BENJAMIN,Restaurante,blue,Episodio 1,2024-01-26 15:18:19,Astro,0,1.066227,4.0,0.0,0.0,0.0
316,IKER BENJAMIN,IKER BENJAMIN,Restaurante,blue,Episodio 1,2024-01-26 15:19:15,Astro,1,7.550242,5.0,0.0,0.0,0.0
317,IKER BENJAMIN,IKER BENJAMIN,Restaurante,yellow,Episodio 1,2024-01-26 15:19:49,Astro,0,4.4,6.0,0.0,0.0,0.0
318,IKER BENJAMIN,IKER BENJAMIN,Restaurante,yellow,Episodio 1,2024-01-26 15:19:49,Astro,1,4.4,7.0,0.0,0.0,0.0
319,IKER BENJAMIN,IKER BENJAMIN,Restaurante,sin color,Episodio 1,2024-01-26 15:20:01,Astro,2,0.0,0.0,0.0,0.0,0.0
320,IKER BENJAMIN,IKER BENJAMIN,Sin interacción,sin color,Episodio 1,2024-01-26 15:20:01,Astro,2,0.0,0.0,0.0,0.0,0.0
321,IKER BENJAMIN,IKER BENJAMIN,MiniGame_3,sin color,Episodio 1,2024-01-26 15:20:01,Astro,2,0.0,0.0,0.0,0.0,0.0
322,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,blue,Episodio 1,2024-01-26 15:22:18,Cadetes,1,4.4,1.0,0.0,0.0,0.0
323,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,green,Episodio 1,2024-01-26 15:22:35,Cadetes,1,6.400866,2.0,0.0,0.0,0.0
324,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,yellow,Episodio 1,2024-01-26 15:22:43,Cadetes,0,8.349962,3.0,0.0,0.0,0.0
325,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,yellow,Episodio 1,2024-01-26 15:22:46,Cadetes,1,4.366689,4.0,0.0,0.0,0.0
326,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,violet,Episodio 1,2024-01-26 15:22:59,Cadetes,0,12.48395,5.0,0.0,0.0,0.0
327,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,violet,Episodio 1,2024-01-26 15:23:00,Cadetes,1,5.900505,6.0,0.0,0.0,0.0
328,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,sin color,Episodio 1,2024-01-26 15:23:08,Cadetes,2,0.0,0.0,0.0,0.0,0.0
329,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,blue,Episodio 2,2024-01-26 15:23:46,Cadetes,0,0.0,1.0,0.0,0.0,0.0
330,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,blue,Episodio 2,2024-01-26 15:23:46,Cadetes,0,0.6171625,2.0,0.0,0.0,0.0
331,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,blue,Episodio 2,2024-01-26 15:24:01,Cadetes,0,15.16795,3.0,0.0,0.0,0.0
332,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,blue,Episodio 2,2024-01-26 15:24:02,Cadetes,0,16.73412,4.0,0.0,0.0,0.0
333,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,blue,Episodio 2,2024-01-26 15:24:07,Cadetes,1,21.14432,5.0,0.0,0.0,0.0
334,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,green,Episodio 2,2024-01-26 15:24:26,Cadetes,0,19.46717,6.0,0.0,0.0,0.0
335,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,green,Episodio 2,2024-01-26 15:24:29,Cadetes,1,11.01722,7.0,0.0,0.0,0.0
336,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,yellow,Episodio 2,2024-01-26 15:24:43,Cadetes,0,14.11757,8.0,0.0,0.0,0.0
337,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,yellow,Episodio 2,2024-01-26 15:24:45,Cadetes,0,16.51753,9.0,0.0,0.0,0.0
338,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,yellow,Episodio 2,2024-01-26 15:24:49,Cadetes,0,20.45166,10.0,0.0,0.0,0.0
339,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,yellow,Episodio 2,2024-01-26 15:24:54,Cadetes,0,4.4,11.0,0.0,0.0,0.0
340,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,yellow,Episodio 2,2024-01-26 15:25:19,Cadetes,1,4.4,12.0,0.0,0.0,0.0
341,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,violet,Episodio 2,2024-01-26 15:26:08,Cadetes,1,4.4,13.0,0.0,0.0,0.0
342,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,sin color,Episodio 2,2024-01-26 15:26:18,Cadetes,2,0.0,0.0,0.0,0.0,0.0
343,IKER BENJAMIN,IKER BENJAMIN,sonidos y animales,sin color,Episodio 3,2024-01-26 15:41:50,Cadetes,2,0.0,0.0,0.0,0.0,0.0
344,IKER BENJAMIN,IKER BENJAMIN,Sin interacción,sin color,Episodio 3,2024-01-26 15:41:50,Cadetes,2,0.0,0.0,0.0,0.0,0.0
345,KYTZIA,KYTZIA,Despegue,blue,Episodio 1,2024-01-26 17:20:04,Astro,1,2.807408,1.0,0.0,0.0,0.0
346,KYTZIA,KYTZIA,Despegue,green,Episodio 1,2024-01-26 17:20:11,Astro,1,3.616766,2.0,0.0,0.0,0.0
347,KYTZIA,KYTZIA,Despegue,yellow,Episodio 1,2024-01-26 17:20:20,Astro,1,3.016741,3.0,0.0,0.0,0.0
348,KYTZIA,KYTZIA,Despegue,violet,Episodio 1,2024-01-26 17:20:28,Astro,1,2.799685,4.0,0.0,0.0,0.0
349,KYTZIA,KYTZIA,Despegue,sin color,Episodio 1,2024-01-26 17:20:28,Astro,2,0.0,0.0,0.0,0.0,0.0
350,KYTZIA,KYTZIA,Asteroides,green,Episodio 1,2024-01-26 17:21:09,Astro,1,1.783914,1.0,0.0,0.0,0.0
351,KYTZIA,KYTZIA,Asteroides,violet,Episodio 1,2024-01-26 17:21:11,Astro,1,1.983499,2.0,0.0,0.0,0.0
352,KYTZIA,KYTZIA,Asteroides,yellow,Episodio 1,2024-01-26 17:21:14,Astro,1,2.183372,3.0,0.0,0.0,0.0
353,KYTZIA,KYTZIA,Asteroides,green,Episodio 1,2024-01-26 17:21:17,Astro,1,1.64851,4.0,0.0,0.0,0.0
354,KYTZIA,KYTZIA,Asteroides,sin color,Episodio 1,2024-01-26 17:21:18,Astro,2,0.0,0.0,0.0,0.0,0.0
355,KYTZIA,KYTZIA,Estrellas,blue,Episodio 1,2024-01-26 17:22:24,Astro,1,1.896473,1.0,0.0,0.0,0.0
356,KYTZIA,KYTZIA,Estrellas,yellow,Episodio 1,2024-01-26 17:22:28,Astro,1,1.884085,2.0,0.0,0.0,0.0
357,KYTZIA,KYTZIA,Estrellas,violet,Episodio 1,2024-01-26 17:22:32,Astro,0,0.6999412,3.0,0.0,0.0,0.0
358,KYTZIA,KYTZIA,Estrellas,violet,Episodio 1,2024-01-26 17:22:33,Astro,1,2.41766,4.0,0.0,0.0,0.0
359,KYTZIA,KYTZIA,Estrellas,green,Episodio 1,2024-01-26 17:22:36,Astro,1,0.5000599,5.0,0.0,0.0,0.0
360,KYTZIA,KYTZIA,Estrellas,sin color,Episodio 1,2024-01-26 17:22:38,Astro,2,0.0,0.0,0.0,0.0,0.0
361,KYTZIA,KYTZIA,Gusanos,blue,Episodio 1,2024-01-26 17:23:37,Astro,0,1.300043,1.0,0.0,0.0,0.0
362,KYTZIA,KYTZIA,Gusanos,green,Episodio 1,2024-01-26 17:23:37,Astro,1,1.317529,2.0,0.0,0.0,0.0
363,KYTZIA,KYTZIA,Gusanos,blue,Episodio 1,2024-01-26 17:23:44,Astro,1,0.9834234,3.0,0.0,0.0,0.0
364,KYTZIA,KYTZIA,Gusanos,violet,Episodio 1,2024-01-26 17:23:52,Astro,1,1.550167,4.0,0.0,0.0,0.0
365,KYTZIA,KYTZIA,Gusanos,yellow,Episodio 1,2024-01-26 17:24:00,Astro,1,2.166744,5.0,0.0,0.0,0.0
366,KYTZIA,KYTZIA,Gusanos,sin color,Episodio 1,2024-01-26 17:24:05,Astro,2,0.0,0.0,0.0,0.0,0.0
367,KYTZIA,KYTZIA,Restaurante,green,Episodio 1,2024-01-26 17:25:09,Astro,1,2.200196,1.0,0.0,0.0,0.0
368,KYTZIA,KYTZIA,Restaurante,blue,Episodio 1,2024-01-26 17:25:23,Astro,1,1.516714,2.0,0.0,0.0,0.0
369,KYTZIA,KYTZIA,Restaurante,yellow,Episodio 1,2024-01-26 17:25:39,Astro,1,4.566753,3.0,0.0,0.0,0.0
370,KYTZIA,KYTZIA,Restaurante,green,Episodio 1,2024-01-26 17:25:54,Astro,1,3.133505,4.0,0.0,0.0,0.0
371,KYTZIA,KYTZIA,Restaurante,sin color,Episodio 1,2024-01-26 17:26:02,Astro,2,0.0,0.0,0.0,0.0,0.0
372,KYTZIA,KYTZIA,Asteroides,green,Episodio 2,2024-01-26 17:27:27,Astro,1,2.047528,1.0,0.0,0.0,0.0
373,KYTZIA,KYTZIA,Asteroides,violet,Episodio 2,2024-01-26 17:27:29,Astro,1,1.700175,2.0,0.0,0.0,0.0
374,KYTZIA,KYTZIA,Asteroides,yellow,Episodio 2,2024-01-26 17:27:31,Astro,1,1.867105,3.0,0.0,0.0,0.0
375,KYTZIA,KYTZIA,Asteroides,green,Episodio 2,2024-01-26 17:27:33,Astro,1,1.547852,4.0,0.0,0.0,0.0
376,KYTZIA,KYTZIA,Asteroides,blue,Episodio 2,2024-01-26 17:27:35,Astro,1,1.032231,5.0,0.0,0.0,0.0
377,KYTZIA,KYTZIA,Asteroides,sin color,Episodio 2,2024-01-26 17:27:36,Astro,2,0.0,0.0,0.0,0.0,0.0
378,KYTZIA,KYTZIA,Estrellas,blue,Episodio 2,2024-01-26 17:28:39,Astro,1,1.343741,1.0,0.0,0.0,0.0
379,KYTZIA,KYTZIA,Estrellas,yellow,Episodio 2,2024-01-26 17:28:44,Astro,1,3.55007,2.0,0.0,0.0,0.0
380,KYTZIA,KYTZIA,Estrellas,violet,Episodio 2,2024-01-26 17:28:50,Astro,1,3.100219,3.0,0.0,0.0,0.0
381,KYTZIA,KYTZIA,Estrellas,green,Episodio 2,2024-01-26 17:28:54,Astro,1,1.634063,4.0,0.0,0.0,0.0
382,KYTZIA,KYTZIA,Estrellas,violet,Episodio 2,2024-01-26 17:28:58,Astro,1,1.88347,5.0,0.0,0.0,0.0
